"category","term","number_of_genes","number_of_genes_in_background","ncbiTaxonId","inputGenes","preferredNames","p_value","fdr","description"
"Process","GO:0006853",4,11,9606,"9606.ENSP00000265641,9606.ENSP00000326305,9606.ENSP00000341044,9606.ENSP00000379011","CPT1A,SLC25A20,ACACB,CPT1B",1.88e-06,0.001,"Carnitine shuttle"
"Process","GO:0006968",6,54,9606,"9606.ENSP00000292303,9606.ENSP00000304501,9606.ENSP00000310170,9606.ENSP00000336630,9606.ENSP00000343952,9606.ENSP00000383715","CCR5,ADORA2B,FOSL1,ADORA2A,GPR29,ENSP00000383715",2e-06,0.001,"Cellular defense response"
"Process","GO:0055080",17,712,9606,"9606.ENSP00000215832,9606.ENSP00000262418,9606.ENSP00000292303,9606.ENSP00000300215,9606.ENSP00000324270,9606.ENSP00000330696,9606.ENSP00000343952,9606.ENSP00000347409,9606.ENSP00000349967,9606.ENSP00000360217,9606.ENSP00000383715,9606.ENSP00000393066,9606.ENSP00000402152,9606.ENSP00000433490,9606.ENSP00000441858,9606.ENSP00000445306,9606.ENSP00000467494","MAPK1,SLC4A1,CCR5,EPB42,OXTR,P2RX7,GPR29,KEL,CCRL2,RHAG,ENSP00000383715,SLC4A10,SLC12A3,CALCB,DMXL2,ATP1A1,GIPR",2.92e-06,0.0014,"Cation homeostasis"
"Process","GO:0009437",4,13,9606,"9606.ENSP00000265641,9606.ENSP00000359871,9606.ENSP00000376303,9606.ENSP00000379011","CPT1A,ACADM,CPT1C,CPT1B",3.24e-06,0.0015,"Carnitine metabolic process"
"Process","GO:0098771",17,723,9606,"9606.ENSP00000215832,9606.ENSP00000262418,9606.ENSP00000292303,9606.ENSP00000300215,9606.ENSP00000324270,9606.ENSP00000330696,9606.ENSP00000343952,9606.ENSP00000347409,9606.ENSP00000349967,9606.ENSP00000360217,9606.ENSP00000383715,9606.ENSP00000393066,9606.ENSP00000402152,9606.ENSP00000433490,9606.ENSP00000441858,9606.ENSP00000445306,9606.ENSP00000467494","MAPK1,SLC4A1,CCR5,EPB42,OXTR,P2RX7,GPR29,KEL,CCRL2,RHAG,ENSP00000383715,SLC4A10,SLC12A3,CALCB,DMXL2,ATP1A1,GIPR",3.57e-06,0.0016,"Inorganic ion homeostasis"
"Process","GO:0019725",19,895,9606,"9606.ENSP00000215832,9606.ENSP00000216780,9606.ENSP00000262418,9606.ENSP00000268124,9606.ENSP00000292303,9606.ENSP00000324270,9606.ENSP00000330696,9606.ENSP00000343952,9606.ENSP00000347409,9606.ENSP00000349967,9606.ENSP00000360217,9606.ENSP00000383715,9606.ENSP00000385675,9606.ENSP00000393066,9606.ENSP00000402152,9606.ENSP00000433490,9606.ENSP00000441858,9606.ENSP00000445306,9606.ENSP00000467494","MAPK1,PCK2,SLC4A1,POLG,CCR5,OXTR,P2RX7,GPR29,KEL,CCRL2,RHAG,ENSP00000383715,IL6,SLC4A10,SLC12A3,CALCB,DMXL2,ATP1A1,GIPR",3.88e-06,0.0017,"Cellular homeostasis"
"Process","GO:0042592",27,1676,9606,"9606.ENSP00000215832,9606.ENSP00000216780,9606.ENSP00000262418,9606.ENSP00000268124,9606.ENSP00000292303,9606.ENSP00000300215,9606.ENSP00000305372,9606.ENSP00000307199,9606.ENSP00000324270,9606.ENSP00000330696,9606.ENSP00000341044,9606.ENSP00000343952,9606.ENSP00000347409,9606.ENSP00000349967,9606.ENSP00000357129,9606.ENSP00000360217,9606.ENSP00000367064,9606.ENSP00000377192,9606.ENSP00000383715,9606.ENSP00000385675,9606.ENSP00000393066,9606.ENSP00000402152,9606.ENSP00000433490,9606.ENSP00000438689,9606.ENSP00000441858,9606.ENSP00000445306,9606.ENSP00000467494","MAPK1,PCK2,SLC4A1,POLG,CCR5,EPB42,ADRB2,AHSP,OXTR,P2RX7,ACACB,GPR29,KEL,CCRL2,SPTA1,RHAG,CUBN,G6PD,ENSP00000383715,IL6,SLC4A10,SLC12A3,CALCB,ACADVL,DMXL2,ATP1A1,GIPR",5.1e-06,0.0022,"Homeostatic process"
"Process","GO:0055082",17,753,9606,"9606.ENSP00000215832,9606.ENSP00000216780,9606.ENSP00000262418,9606.ENSP00000268124,9606.ENSP00000292303,9606.ENSP00000324270,9606.ENSP00000330696,9606.ENSP00000343952,9606.ENSP00000347409,9606.ENSP00000349967,9606.ENSP00000360217,9606.ENSP00000383715,9606.ENSP00000393066,9606.ENSP00000433490,9606.ENSP00000441858,9606.ENSP00000445306,9606.ENSP00000467494","MAPK1,PCK2,SLC4A1,POLG,CCR5,OXTR,P2RX7,GPR29,KEL,CCRL2,RHAG,ENSP00000383715,SLC4A10,CALCB,DMXL2,ATP1A1,GIPR",6.04e-06,0.0024,"Cellular chemical homeostasis"
"Process","GO:1903037",11,315,9606,"9606.ENSP00000229135,9606.ENSP00000321345,9606.ENSP00000336630,9606.ENSP00000337383,9606.ENSP00000352833,9606.ENSP00000357129,9606.ENSP00000371420,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000412237,9606.ENSP00000430950","IFNG,IL23R,ADORA2A,NLRP3,PTPN22,SPTA1,GPNMB,IL6,TNF,IL10,IDO1",6.42e-06,0.0025,"Regulation of leukocyte cell-cell adhesion"
"Process","GO:0071396",14,528,9606,"9606.ENSP00000215832,9606.ENSP00000216780,9606.ENSP00000231509,9606.ENSP00000265641,9606.ENSP00000292303,9606.ENSP00000327025,9606.ENSP00000337383,9606.ENSP00000344095,9606.ENSP00000352833,9606.ENSP00000372139,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000412237,9606.ENSP00000445306","MAPK1,PCK2,NR3C1,CPT1A,CCR5,RORC,NLRP3,ZNF683,PTPN22,DEFA1,IL6,TNF,IL10,ATP1A1",7.49e-06,0.0027,"Cellular response to lipid"
"Process","GO:0002678",3,4,9606,"9606.ENSP00000304501,9606.ENSP00000398698,9606.ENSP00000430950","ADORA2B,TNF,IDO1",8.18e-06,0.0029,"Positive regulation of chronic inflammatory response"
"Process","GO:0050863",11,329,9606,"9606.ENSP00000229135,9606.ENSP00000321345,9606.ENSP00000336630,9606.ENSP00000337383,9606.ENSP00000344095,9606.ENSP00000352833,9606.ENSP00000357129,9606.ENSP00000371420,9606.ENSP00000385675,9606.ENSP00000412237,9606.ENSP00000430950","IFNG,IL23R,ADORA2A,NLRP3,ZNF683,PTPN22,SPTA1,GPNMB,IL6,IL10,IDO1",9.54e-06,0.0032,"Regulation of T cell activation"
"Process","GO:0006935",14,545,9606,"9606.ENSP00000215832,9606.ENSP00000292303,9606.ENSP00000310170,9606.ENSP00000317790,9606.ENSP00000343952,9606.ENSP00000349967,9606.ENSP00000357129,9606.ENSP00000371420,9606.ENSP00000372139,9606.ENSP00000372160,9606.ENSP00000383715,9606.ENSP00000385675,9606.ENSP00000412237,9606.ENSP00000451752","MAPK1,CCR5,FOSL1,SPTBN5,GPR29,CCRL2,SPTA1,GPNMB,DEFA1,DOK6,ENSP00000383715,IL6,IL10,SPTB",1.06e-05,0.0035,"Chemotaxis"
"Process","GO:0030258",9,220,9606,"9606.ENSP00000262430,9606.ENSP00000262741,9606.ENSP00000265641,9606.ENSP00000346173,9606.ENSP00000359871,9606.ENSP00000370023,9606.ENSP00000376303,9606.ENSP00000379011,9606.ENSP00000438689","MLYCD,PIK3R3,CPT1A,ETFB,ACADM,HADHA,CPT1C,CPT1B,ACADVL",1.39e-05,0.0042,"Lipid modification"
"Process","GO:0001818",10,280,9606,"9606.ENSP00000229135,9606.ENSP00000321345,9606.ENSP00000337383,9606.ENSP00000344095,9606.ENSP00000352833,9606.ENSP00000371420,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000412237,9606.ENSP00000430950","IFNG,IL23R,NLRP3,ZNF683,PTPN22,GPNMB,IL6,TNF,IL10,IDO1",1.43e-05,0.0043,"Negative regulation of cytokine production"
"Process","GO:0009235",4,21,9606,"9606.ENSP00000281317,9606.ENSP00000359609,9606.ENSP00000367064,9606.ENSP00000383840","MMAA,LMBRD1,CUBN,MMACHC",1.66e-05,0.0048,"Cobalamin metabolic process"
"Process","GO:0006767",6,83,9606,"9606.ENSP00000265594,9606.ENSP00000281317,9606.ENSP00000343657,9606.ENSP00000359609,9606.ENSP00000367064,9606.ENSP00000383840","MCCC1,MMAA,MCCC2,LMBRD1,CUBN,MMACHC",2e-05,0.0056,"Water-soluble vitamin metabolic process"
"Process","GO:0006873",15,657,9606,"9606.ENSP00000215832,9606.ENSP00000262418,9606.ENSP00000292303,9606.ENSP00000324270,9606.ENSP00000330696,9606.ENSP00000343952,9606.ENSP00000347409,9606.ENSP00000349967,9606.ENSP00000360217,9606.ENSP00000383715,9606.ENSP00000393066,9606.ENSP00000433490,9606.ENSP00000441858,9606.ENSP00000445306,9606.ENSP00000467494","MAPK1,SLC4A1,CCR5,OXTR,P2RX7,GPR29,KEL,CCRL2,RHAG,ENSP00000383715,SLC4A10,CALCB,DMXL2,ATP1A1,GIPR",1.96e-05,0.0056,"Cellular ion homeostasis"
"Process","GO:0034220",19,1010,9606,"9606.ENSP00000023064,9606.ENSP00000262418,9606.ENSP00000265641,9606.ENSP00000290039,9606.ENSP00000292303,9606.ENSP00000299847,9606.ENSP00000303148,9606.ENSP00000308725,9606.ENSP00000312029,9606.ENSP00000326305,9606.ENSP00000330696,9606.ENSP00000341044,9606.ENSP00000345055,9606.ENSP00000360217,9606.ENSP00000361042,9606.ENSP00000379011,9606.ENSP00000393066,9606.ENSP00000402152,9606.ENSP00000445306","SLC7A9,SLC4A1,CPT1A,CACHD1,CCR5,CHRFAM7A,TMEM37,GABRB3,UCP2,SLC25A20,P2RX7,ACACB,KCNQ5,RHAG,SURF1,CPT1B,SLC4A10,SLC12A3,ATP1A1",2.08e-05,0.0057,"Ion transmembrane transport"
"Process","GO:1904894",6,88,9606,"9606.ENSP00000229135,9606.ENSP00000321345,9606.ENSP00000385675,9606.ENSP00000386377,9606.ENSP00000398698,9606.ENSP00000412237","IFNG,IL23R,IL6,MGAT5,TNF,IL10",2.73e-05,0.0073,"Positive regulation of receptor signaling pathway via STAT"
"Process","GO:0043436",18,944,9606,"9606.ENSP00000216780,9606.ENSP00000262430,9606.ENSP00000265594,9606.ENSP00000265641,9606.ENSP00000281317,9606.ENSP00000324105,9606.ENSP00000341044,9606.ENSP00000343657,9606.ENSP00000346173,9606.ENSP00000358831,9606.ENSP00000359871,9606.ENSP00000360124,9606.ENSP00000361064,9606.ENSP00000370023,9606.ENSP00000376303,9606.ENSP00000379011,9606.ENSP00000430950,9606.ENSP00000438689","PCK2,MLYCD,MCCC1,CPT1A,MMAA,ENO3,ACACB,MCCC2,ETFB,ELOVL4,ACADM,PGM1,MINPP1,HADHA,CPT1C,CPT1B,IDO1,ACADVL",2.95e-05,0.0076,"Oxoacid metabolic process"
"Process","GO:0071222",8,185,9606,"9606.ENSP00000215832,9606.ENSP00000292303,9606.ENSP00000337383,9606.ENSP00000352833,9606.ENSP00000372139,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000412237","MAPK1,CCR5,NLRP3,PTPN22,DEFA1,IL6,TNF,IL10",2.9e-05,0.0076,"Cellular response to lipopolysaccharide"
"Process","GO:0062012",12,449,9606,"9606.ENSP00000229135,9606.ENSP00000258742,9606.ENSP00000262418,9606.ENSP00000262430,9606.ENSP00000265641,9606.ENSP00000304501,9606.ENSP00000327025,9606.ENSP00000330696,9606.ENSP00000341044,9606.ENSP00000354511,9606.ENSP00000398698,9606.ENSP00000438689","IFNG,NUPL2,SLC4A1,MLYCD,CPT1A,ADORA2B,RORC,P2RX7,ACACB,COMT,TNF,ACADVL",3.23e-05,0.008,"Regulation of small molecule metabolic process"
"Process","GO:0032675",7,142,9606,"9606.ENSP00000229135,9606.ENSP00000304501,9606.ENSP00000330696,9606.ENSP00000352833,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000412237","IFNG,ADORA2B,P2RX7,PTPN22,IL6,TNF,IL10",4.21e-05,0.0098,"Regulation of interleukin-6 production"
"Process","GO:0046634",6,96,9606,"9606.ENSP00000229135,9606.ENSP00000321345,9606.ENSP00000336630,9606.ENSP00000337383,9606.ENSP00000344095,9606.ENSP00000352833","IFNG,IL23R,ADORA2A,NLRP3,ZNF683,PTPN22",4.34e-05,0.0098,"Regulation of alpha-beta T cell activation"
"Process","GO:1990542",6,95,9606,"9606.ENSP00000265641,9606.ENSP00000312029,9606.ENSP00000326305,9606.ENSP00000341044,9606.ENSP00000351214,9606.ENSP00000379011","CPT1A,UCP2,SLC25A20,ACACB,TOMM7,CPT1B",4.11e-05,0.0098,"Mitochondrial transmembrane transport"
"Process","GO:0062013",7,144,9606,"9606.ENSP00000229135,9606.ENSP00000262430,9606.ENSP00000265641,9606.ENSP00000304501,9606.ENSP00000330696,9606.ENSP00000354511,9606.ENSP00000398698","IFNG,MLYCD,CPT1A,ADORA2B,P2RX7,COMT,TNF",4.59e-05,0.0102,"Positive regulation of small molecule metabolic process"
"Process","GO:0044281",25,1684,9606,"9606.ENSP00000215832,9606.ENSP00000216780,9606.ENSP00000262430,9606.ENSP00000265594,9606.ENSP00000265641,9606.ENSP00000281317,9606.ENSP00000324105,9606.ENSP00000341044,9606.ENSP00000343657,9606.ENSP00000346173,9606.ENSP00000358831,9606.ENSP00000359609,9606.ENSP00000359871,9606.ENSP00000360124,9606.ENSP00000361064,9606.ENSP00000367064,9606.ENSP00000370023,9606.ENSP00000376303,9606.ENSP00000377192,9606.ENSP00000379011,9606.ENSP00000383840,9606.ENSP00000389175,9606.ENSP00000398698,9606.ENSP00000430950,9606.ENSP00000438689","MAPK1,PCK2,MLYCD,MCCC1,CPT1A,MMAA,ENO3,ACACB,MCCC2,ETFB,ELOVL4,LMBRD1,ACADM,PGM1,MINPP1,CUBN,HADHA,CPT1C,G6PD,CPT1B,MMACHC,GLYCTK,TNF,IDO1,ACADVL",4.75e-05,0.0103,"Small molecule metabolic process"
"Process","GO:0051179",56,5591,9606,"9606.ENSP00000023064,9606.ENSP00000215832,9606.ENSP00000216181,9606.ENSP00000258742,9606.ENSP00000262418,9606.ENSP00000262430,9606.ENSP00000262741,9606.ENSP00000265641,9606.ENSP00000289753,9606.ENSP00000290039,9606.ENSP00000292303,9606.ENSP00000299847,9606.ENSP00000303148,9606.ENSP00000305372,9606.ENSP00000308117,9606.ENSP00000308725,9606.ENSP00000310649,9606.ENSP00000312029,9606.ENSP00000317790,9606.ENSP00000324270,9606.ENSP00000326305,9606.ENSP00000330696,9606.ENSP00000334665,9606.ENSP00000336630,9606.ENSP00000337383,9606.ENSP00000341044,9606.ENSP00000343952,9606.ENSP00000345055,9606.ENSP00000349967,9606.ENSP00000351214,9606.ENSP00000354003,9606.ENSP00000357129,9606.ENSP00000358518,9606.ENSP00000359609,9606.ENSP00000360124,9606.ENSP00000360217,9606.ENSP00000361042,9606.ENSP00000362727,9606.ENSP00000364802,9606.ENSP00000367064,9606.ENSP00000372139,9606.ENSP00000373298,9606.ENSP00000379011,9606.ENSP00000383715,9606.ENSP00000385675,9606.ENSP00000393066,9606.ENSP00000398698,9606.ENSP00000402152,9606.ENSP00000408236,9606.ENSP00000411004,9606.ENSP00000412237,9606.ENSP00000427690,9606.ENSP00000445306,9606.ENSP00000451752,9606.ENSP00000477344,9606.ENSP00000482590","SLC7A9,MAPK1,MYH9,NUPL2,SLC4A1,MLYCD,PIK3R3,CPT1A,HTR6,CACHD1,CCR5,CHRFAM7A,TMEM37,ADRB2,CD248,GABRB3,BRSK1,UCP2,SPTBN5,OXTR,SLC25A20,P2RX7,FSCN2,ADORA2A,NLRP3,ACACB,GPR29,KCNQ5,CCRL2,TOMM7,GYPA,SPTA1,F8A2,LMBRD1,PGM1,RHAG,SURF1,DENND1A,HSPA1A,CUBN,DEFA1,COLQ,CPT1B,ENSP00000383715,IL6,SLC4A10,TNF,SLC12A3,CYTH2,XG,IL10,GYPB,ATP1A1,SPTB,SYT6,TBC1D3F",5.07e-05,0.0109,"Localization"
"Process","GO:0002376",32,2481,9606,"9606.ENSP00000023064,9606.ENSP00000215832,9606.ENSP00000216181,9606.ENSP00000229135,9606.ENSP00000262418,9606.ENSP00000292303,9606.ENSP00000300215,9606.ENSP00000307199,9606.ENSP00000308117,9606.ENSP00000321345,9606.ENSP00000327025,9606.ENSP00000330696,9606.ENSP00000337383,9606.ENSP00000343952,9606.ENSP00000344095,9606.ENSP00000349967,9606.ENSP00000352833,9606.ENSP00000354003,9606.ENSP00000357129,9606.ENSP00000360124,9606.ENSP00000360217,9606.ENSP00000364802,9606.ENSP00000372139,9606.ENSP00000377192,9606.ENSP00000383715,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000411004,9606.ENSP00000412237,9606.ENSP00000419371,9606.ENSP00000427690,9606.ENSP00000430950","SLC7A9,MAPK1,MYH9,IFNG,SLC4A1,CCR5,EPB42,AHSP,CD248,IL23R,RORC,P2RX7,NLRP3,GPR29,ZNF683,CCRL2,PTPN22,GYPA,SPTA1,PGM1,RHAG,HSPA1A,DEFA1,G6PD,ENSP00000383715,IL6,TNF,XG,IL10,AZI2,GYPB,IDO1",5.24e-05,0.011,"Immune system process"
"Process","GO:0009617",14,634,9606,"9606.ENSP00000215832,9606.ENSP00000292303,9606.ENSP00000321345,9606.ENSP00000330696,9606.ENSP00000337383,9606.ENSP00000352833,9606.ENSP00000354511,9606.ENSP00000367064,9606.ENSP00000372139,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000412237,9606.ENSP00000430950,9606.ENSP00000444810","MAPK1,CCR5,IL23R,P2RX7,NLRP3,PTPN22,COMT,CUBN,DEFA1,IL6,TNF,IL10,IDO1,FKBP5",5.39e-05,0.011,"Response to bacterium"
"Process","GO:0016477",17,896,9606,"9606.ENSP00000023064,9606.ENSP00000216181,9606.ENSP00000262741,9606.ENSP00000289753,9606.ENSP00000292303,9606.ENSP00000308117,9606.ENSP00000334665,9606.ENSP00000343952,9606.ENSP00000349967,9606.ENSP00000354003,9606.ENSP00000372139,9606.ENSP00000383715,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000411004,9606.ENSP00000412237,9606.ENSP00000427690","SLC7A9,MYH9,PIK3R3,HTR6,CCR5,CD248,FSCN2,GPR29,CCRL2,GYPA,DEFA1,ENSP00000383715,IL6,TNF,XG,IL10,GYPB",5.33e-05,0.011,"Cell migration"
"Process","GO:0048545",10,328,9606,"9606.ENSP00000216780,9606.ENSP00000231509,9606.ENSP00000310170,9606.ENSP00000324270,9606.ENSP00000327025,9606.ENSP00000372139,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000412237,9606.ENSP00000445306","PCK2,NR3C1,FOSL1,OXTR,RORC,DEFA1,IL6,TNF,IL10,ATP1A1",5.25e-05,0.011,"Response to steroid hormone"
"Process","GO:0033013",5,61,9606,"9606.ENSP00000281317,9606.ENSP00000357129,9606.ENSP00000359609,9606.ENSP00000367064,9606.ENSP00000383840","MMAA,SPTA1,LMBRD1,CUBN,MMACHC",5.78e-05,0.0112,"Tetrapyrrole metabolic process"
"Process","GO:0048872",8,204,9606,"9606.ENSP00000262418,9606.ENSP00000300215,9606.ENSP00000307199,9606.ENSP00000330696,9606.ENSP00000357129,9606.ENSP00000360217,9606.ENSP00000377192,9606.ENSP00000385675","SLC4A1,EPB42,AHSP,P2RX7,SPTA1,RHAG,G6PD,IL6",5.65e-05,0.0112,"Homeostasis of number of cells"
"Process","GO:0006928",23,1501,9606,"9606.ENSP00000023064,9606.ENSP00000215832,9606.ENSP00000216181,9606.ENSP00000262741,9606.ENSP00000289753,9606.ENSP00000292303,9606.ENSP00000308117,9606.ENSP00000317790,9606.ENSP00000334665,9606.ENSP00000343952,9606.ENSP00000349967,9606.ENSP00000354003,9606.ENSP00000357129,9606.ENSP00000372139,9606.ENSP00000372160,9606.ENSP00000383715,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000411004,9606.ENSP00000412237,9606.ENSP00000427690,9606.ENSP00000445306,9606.ENSP00000451752","SLC7A9,MAPK1,MYH9,PIK3R3,HTR6,CCR5,CD248,SPTBN5,FSCN2,GPR29,CCRL2,GYPA,SPTA1,DEFA1,DOK6,ENSP00000383715,IL6,TNF,XG,IL10,GYPB,ATP1A1,SPTB",6.29e-05,0.0121,"Movement of cell or subcellular component"
"Process","GO:0030003",14,644,9606,"9606.ENSP00000215832,9606.ENSP00000262418,9606.ENSP00000292303,9606.ENSP00000324270,9606.ENSP00000330696,9606.ENSP00000343952,9606.ENSP00000347409,9606.ENSP00000349967,9606.ENSP00000383715,9606.ENSP00000393066,9606.ENSP00000433490,9606.ENSP00000441858,9606.ENSP00000445306,9606.ENSP00000467494","MAPK1,SLC4A1,CCR5,OXTR,P2RX7,GPR29,KEL,CCRL2,ENSP00000383715,SLC4A10,CALCB,DMXL2,ATP1A1,GIPR",6.35e-05,0.0121,"Cellular cation homeostasis"
"Process","GO:0033539",3,10,9606,"9606.ENSP00000346173,9606.ENSP00000359871,9606.ENSP00000438689","ETFB,ACADM,ACADVL",6.5e-05,0.0121,"Fatty acid beta-oxidation using acyl-CoA dehydrogenase"
"Process","GO:0002521",10,338,9606,"9606.ENSP00000216181,9606.ENSP00000229135,9606.ENSP00000327025,9606.ENSP00000343952,9606.ENSP00000352833,9606.ENSP00000383715,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000412237,9606.ENSP00000419371","MYH9,IFNG,RORC,GPR29,PTPN22,ENSP00000383715,IL6,TNF,IL10,AZI2",6.7e-05,0.0123,"Leukocyte differentiation"
"Process","GO:0046320",4,32,9606,"9606.ENSP00000262430,9606.ENSP00000265641,9606.ENSP00000341044,9606.ENSP00000438689","MLYCD,CPT1A,ACACB,ACADVL",7.32e-05,0.0132,"Regulation of fatty acid oxidation"
"Process","GO:0072678",4,32,9606,"9606.ENSP00000343952,9606.ENSP00000372139,9606.ENSP00000383715,9606.ENSP00000411004","GPR29,DEFA1,ENSP00000383715,XG",7.32e-05,0.0132,"T cell migration"
"Process","GO:0010033",36,3011,9606,"9606.ENSP00000215832,9606.ENSP00000216780,9606.ENSP00000229135,9606.ENSP00000231509,9606.ENSP00000262741,9606.ENSP00000265641,9606.ENSP00000268124,9606.ENSP00000289753,9606.ENSP00000292303,9606.ENSP00000305372,9606.ENSP00000308725,9606.ENSP00000310170,9606.ENSP00000321345,9606.ENSP00000324270,9606.ENSP00000327025,9606.ENSP00000330696,9606.ENSP00000336630,9606.ENSP00000337383,9606.ENSP00000341044,9606.ENSP00000343952,9606.ENSP00000344095,9606.ENSP00000349967,9606.ENSP00000352833,9606.ENSP00000354511,9606.ENSP00000364802,9606.ENSP00000370023,9606.ENSP00000372139,9606.ENSP00000377192,9606.ENSP00000383715,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000412237,9606.ENSP00000430950,9606.ENSP00000438689,9606.ENSP00000445306,9606.ENSP00000467494","MAPK1,PCK2,IFNG,NR3C1,PIK3R3,CPT1A,POLG,HTR6,CCR5,ADRB2,GABRB3,FOSL1,IL23R,OXTR,RORC,P2RX7,ADORA2A,NLRP3,ACACB,GPR29,ZNF683,CCRL2,PTPN22,COMT,HSPA1A,HADHA,DEFA1,G6PD,ENSP00000383715,IL6,TNF,IL10,IDO1,ACADVL,ATP1A1,GIPR",7.53e-05,0.0133,"Response to organic substance"
"Process","GO:0019318",7,157,9606,"9606.ENSP00000216780,9606.ENSP00000265641,9606.ENSP00000324105,9606.ENSP00000360124,9606.ENSP00000377192,9606.ENSP00000389175,9606.ENSP00000398698","PCK2,CPT1A,ENO3,PGM1,G6PD,GLYCTK,TNF",7.74e-05,0.0133,"Hexose metabolic process"
"Process","GO:0055085",21,1314,9606,"9606.ENSP00000023064,9606.ENSP00000262418,9606.ENSP00000265641,9606.ENSP00000290039,9606.ENSP00000292303,9606.ENSP00000299847,9606.ENSP00000303148,9606.ENSP00000308725,9606.ENSP00000312029,9606.ENSP00000326305,9606.ENSP00000330696,9606.ENSP00000341044,9606.ENSP00000345055,9606.ENSP00000351214,9606.ENSP00000359609,9606.ENSP00000360217,9606.ENSP00000361042,9606.ENSP00000379011,9606.ENSP00000393066,9606.ENSP00000402152,9606.ENSP00000445306","SLC7A9,SLC4A1,CPT1A,CACHD1,CCR5,CHRFAM7A,TMEM37,GABRB3,UCP2,SLC25A20,P2RX7,ACACB,KCNQ5,TOMM7,LMBRD1,RHAG,SURF1,CPT1B,SLC4A10,SLC12A3,ATP1A1",7.68e-05,0.0133,"Transmembrane transport"
"Process","GO:0002262",6,108,9606,"9606.ENSP00000262418,9606.ENSP00000300215,9606.ENSP00000307199,9606.ENSP00000360217,9606.ENSP00000377192,9606.ENSP00000385675","SLC4A1,EPB42,AHSP,RHAG,G6PD,IL6",8.09e-05,0.0137,"Myeloid cell homeostasis"
"Process","GO:0048878",19,1124,9606,"9606.ENSP00000215832,9606.ENSP00000216780,9606.ENSP00000262418,9606.ENSP00000268124,9606.ENSP00000292303,9606.ENSP00000300215,9606.ENSP00000324270,9606.ENSP00000330696,9606.ENSP00000343952,9606.ENSP00000347409,9606.ENSP00000349967,9606.ENSP00000360217,9606.ENSP00000383715,9606.ENSP00000393066,9606.ENSP00000402152,9606.ENSP00000433490,9606.ENSP00000441858,9606.ENSP00000445306,9606.ENSP00000467494","MAPK1,PCK2,SLC4A1,POLG,CCR5,EPB42,OXTR,P2RX7,GPR29,KEL,CCRL2,RHAG,ENSP00000383715,SLC4A10,SLC12A3,CALCB,DMXL2,ATP1A1,GIPR",8.58e-05,0.0143,"Chemical homeostasis"
"Process","GO:0048821",4,34,9606,"9606.ENSP00000262418,9606.ENSP00000300215,9606.ENSP00000360217,9606.ENSP00000377192","SLC4A1,EPB42,RHAG,G6PD",9.08e-05,0.0149,"Erythrocyte development"
"Process","GO:0019932",10,354,9606,"9606.ENSP00000292303,9606.ENSP00000304501,9606.ENSP00000305372,9606.ENSP00000330696,9606.ENSP00000336630,9606.ENSP00000343952,9606.ENSP00000349967,9606.ENSP00000379087,9606.ENSP00000383715,9606.ENSP00000433490","CCR5,ADORA2B,ADRB2,P2RX7,ADORA2A,GPR29,CCRL2,ADM2,ENSP00000383715,CALCB",9.71e-05,0.0154,"Second-messenger-mediated signaling"
"Process","GO:0030099",8,221,9606,"9606.ENSP00000216181,9606.ENSP00000229135,9606.ENSP00000262418,9606.ENSP00000300215,9606.ENSP00000307199,9606.ENSP00000360217,9606.ENSP00000377192,9606.ENSP00000398698","MYH9,IFNG,SLC4A1,EPB42,AHSP,RHAG,G6PD,TNF",9.69e-05,0.0154,"Myeloid cell differentiation"
"Process","GO:0002699",8,223,9606,"9606.ENSP00000229135,9606.ENSP00000304501,9606.ENSP00000321345,9606.ENSP00000330696,9606.ENSP00000337383,9606.ENSP00000352833,9606.ENSP00000385675,9606.ENSP00000398698","IFNG,ADORA2B,IL23R,P2RX7,NLRP3,PTPN22,IL6,TNF",1e-04,0.0157,"Positive regulation of immune effector process"
"Process","GO:0042129",7,165,9606,"9606.ENSP00000321345,9606.ENSP00000352833,9606.ENSP00000357129,9606.ENSP00000371420,9606.ENSP00000385675,9606.ENSP00000412237,9606.ENSP00000430950","IL23R,PTPN22,SPTA1,GPNMB,IL6,IL10,IDO1",1e-04,0.0158,"Regulation of T cell proliferation"
